0,1,2,3,4,5,6,7,8,9,10,11
0.020689587,0.058189375,0.025947828,0.05021016,0.026158749,0.028264345,0.023148609,0.007885879,0.023203222,0.022024685,0.024211752,0.024917586
0.017027322,0.033922242,0.025549471,0.048266333,0.031910301,0.03292278,0.03357643,0.008348967,0.02369262,0.027810305,0.025807512,0.034827409
0.014409205,0.025218132,0.020412977,0.041617513,0.023351762,0.033052754,0.03161362,0.006907278,0.0195369,0.023975497,0.023275152,0.028809893
0.015874607,0.022405368,0.026156085,0.019623484,0.027156726,0.031316528,0.03129207,0.009778837,0.02470045,0.026453699,0.022846156,0.026720603
0.019695802,0.033188429,0.027550952,0.017478034,0.019094622,0.031866688,0.032193514,0.013173966,0.022128215,0.027725904,0.018619733,0.025317863
0.020410116,0.022706376,0.043753013,0.020383979,0.021730669,0.035565256,0.035959646,0.014436842,0.026074575,0.031479014,0.01313994,0.030215609
0.018407806,0.016164407,0.018145074,0.019574728,0.020441498,0.022090316,0.029432741,0.011502395,0.02007251,0.028391889,0.019961517,0.032991815
0.021853615,0.022759024,0.02756164,0.035704789,0.043080466,0.029194361,0.031274665,0.011004455,0.023270052,0.03190216,0.019970151,0.035434984
0.024082199,0.020238043,0.034529223,0.012918253,0.039866597,0.030964789,0.031718591,0.010847937,0.03356399,0.029551322,0.02762793,0.036206706
0.030025738,0.044318706,0.066380249,0.036855935,0.040722317,0.055507155,0.045817168,0.023230058,0.024883315,0.020986576,0.057173362,0.072763449
0.038751683,0.052167925,0.05394044,0.026215978,0.052505757,0.034719262,0.033975849,0.027079423,0.034390884,0.03093457,0.046204493,0.069848586
0.020654111,0.039801889,0.04994977,0.029464226,0.019627567,0.030669425,0.03902497,0.008228445,0.027821061,0.021178878,0.031069849,0.037928559
0.019195106,0.010926172,0.012166092,0.019494538,0.010311513,0.033342451,0.032229242,0.011333938,0.023837658,0.021494784,0.026454159,0.031352033
0.017603907,0.018161269,0.021105236,0.017830462,0.016897757,0.027324527,0.030685538,0.008244102,0.026803856,0.029181359,0.046022389,0.056028465
0.014158743,0.019427993,0.023830488,0.031819963,0.042920776,0.030732915,0.030545147,0.007058074,0.0238675,0.02742332,0.033204185,0.04284838
0.016705491,0.031326871,0.04292621,0.039242328,0.04010604,0.033207435,0.035903552,0.009164806,0.023211033,0.022134797,0.025268465,0.023718558
0.017659666,0.030396358,0.02267005,0.022383727,0.020547849,0.033467946,0.032331497,0.007520494,0.028279031,0.021665273,0.02563491,0.040585543
0.02575276,0.030560061,0.022915485,0.029751406,0.035863896,0.034673763,0.038768453,0.01601879,0.026238289,0.049709758,0.02448172,0.041834183
0.022922933,0.058616819,0.051025851,0.033212784,0.090171852,0.024801469,0.036791203,0.017895205,0.02411281,0.034652689,0.021501897,0.039619129
0.01228995,0.033586071,0.021405572,0.037200501,0.017840278,0.025595274,0.026730041,0.007794842,0.032553472,0.032850224,0.025127105,0.049436456
0.011367103,0.019836707,0.021529908,0.02367858,0.016957003,0.027690909,0.021669216,0.009543497,0.030569958,0.028220141,0.020989151,0.033004922
